"","x"
"82374",1
"82375",1
"82376",1
"82377",1
"82378",1
"82379",1
"82380",1
"82381",1
"82382",1
"82383",1
"82384",1
"82385",1
"82386",1
"82387",1
"82388",1
"82389",1
"82390",1
"82391",1
"82392",1
"82393",1
"82394",1
"82395",1
"82396",1
"82397",1
"82398",1
"82399",1
"82400",1
"82401",1
"82402",1
"82403",1
"82404",1
"82405",1
"82406",1
"82407",1
"82408",1
"82409",1
"82410",1
"82411",1
"82412",1
"82413",1
"82414",1
"82415",1
"82416",1
"82417",1
"82418",1
"82419",1
"82420",1
"82421",1
"82422",1
"82423",1
"82424",1
"82425",1
"82426",1
"82427",1
"82428",1
"82429",1
"82430",1
"82431",1
"82432",1
"82433",1
"82434",0
"82435",0
"82436",0
"82437",0
"82438",0
"82439",0
"82440",0
"82441",0
"82442",0
"82443",0
"82444",0
"82445",0
"82446",0
"82447",0
"82448",0
"82449",0
"82450",0
"82451",0
"82452",0
"82453",0
"82454",0
"82455",0
"82456",0
"82457",0
"82458",0
"82459",0
"82460",0
"82461",0
"82462",0
"82463",0
"82464",0
"82465",0
"82466",0
"82467",0
"82468",0
"82469",0
"82470",0
"82471",0
"82472",0
"82473",0
"82474",0
"82475",0
"82476",0
"82477",0
"82478",0
"82479",0
"82480",0
"82481",0
"82482",0
"82483",0
"82484",0
"82485",0
"82486",0
"82487",0
"82488",0
"82489",0
"82490",0
"82491",0
"82492",0
"82493",0
"82494",0
"82495",0
"82496",0
"82497",0
"82498",0
"82499",0
"82500",0
"82501",0
"82502",0
"82503",0
"82504",0
"82505",0
"82506",0
"82507",0
"82508",0
"82509",0
"82510",0
"82511",0
"82512",0
"82513",0
"82514",0
"82515",0
"82516",0
"82517",0
"82518",0
"82519",0
"82520",0
"82521",0
"82522",0
"82523",0
"82524",0
"82525",0
"82526",0
"82527",0
"82528",0
"82529",0
"82530",0
"82531",0
"82532",0
"82533",0
"82534",0
"82535",0
"82536",0
"82537",0
"82538",0
"82539",0
"82540",0
"82541",0
"82542",0
"82543",0
"82544",0
"82545",0
"82546",0
"82547",0
"82548",0
"82549",0
"82550",0
"82551",0
"82552",0
"82553",0
"82554",0
"82555",0
"82556",0
"82557",0
"82558",0
"82559",0
"82560",0
"82561",0
"82562",0
"82563",0
"82564",0
"82565",0
"82566",0
"82567",0
"82568",0
"82569",0
"82570",0
"82571",0
"82572",0
"82573",0
"82574",0
"82575",0
"82576",0
"82577",0
"82578",0
"82579",0
"82580",0
"82581",0
"82582",0
"82583",0
"82584",0
"82585",0
"82586",0
"82587",0
"82588",0
"82589",0
"82590",0
"82591",0
"82592",0
"82593",0
"82594",0
"82595",0
"82596",0
"82597",0
"82598",0
"82599",0
"82600",0
"82601",0
"82602",0
"82603",0
"82604",0
"82605",0
"82606",0
"82607",0
"82608",0
"82609",0
"82610",0
"82611",0
"82612",0
"82613",0
"82614",0
"82615",0
"82616",0
"82617",0
"82618",0
"82619",0
"82620",0
"82621",0
"82622",0
"82623",0
"82624",0
"82625",0
"82626",0
"82627",0
"82628",0
"82629",0
"82630",0
"82631",0
"82632",0
"82633",0
"82634",0
"82635",0
"82636",0
"82637",0
"82638",0
"82639",0
"82640",0
"82641",0
"82642",0
"82643",0
"82644",0
"82645",0
"82646",0
"82647",0
"82648",0
"82649",0
"82650",0
"82651",0
"82652",0
"82653",0
"82654",0
"82655",0
"82656",0
"82657",0
"82658",0
"82659",0
"82660",0
"82661",0
"82662",0
"82663",0
"82664",0
"82665",0
"82666",0
"82667",0
"82668",0
"82669",0
"82670",0
"82671",0
"82672",0
"82673",0
"82674",0
"82675",0
"82676",0
"82677",0
"82678",0
"82679",0
"82680",0
"82681",0
"82682",0
"82683",0
"82684",0
"82685",0
"82686",0
"82687",0
"82688",0
"82689",0
"82690",0
"82691",0
"82692",0
"82693",0
"82694",0
"82695",0
"82696",0
"82697",0
"82698",0
"82699",0
"82700",0
"82701",0
"82702",0
"82703",0
"82704",0
"82705",0
"82706",0
"82707",0
"82708",0
"82709",0
"82710",0
"82711",0
"82712",0
"82713",0
"82714",0
"82715",0
"82716",0
"82717",0
"82718",0
"82719",0
"82720",0
"82721",0
"82722",0
"82723",0
"82724",0
"82725",0
"82726",0
"82727",0
"82728",0
"82729",0
"82730",0
"82731",0
"82732",0
"82733",0
"82734",0
"82735",0
"82736",0
"82737",0
"82738",0
"82739",0
"82740",0
"82741",0
"82742",0
"82743",0
"82744",0
"82745",0
"82746",0
"82747",0
"82748",0
"82749",0
"82750",0
"82751",0
"82752",0
"82753",0
"82754",0
"82755",0
"82756",0
"82757",0
"82758",0
"82759",0
"82760",0
"82761",0
"82762",0
"82763",0
"82764",0
"82765",0
"82766",0
"82767",0
"82768",0
"82769",0
"82770",0
"82771",0
"82772",0
"82773",0
"82774",0
"82775",0
"82776",0
"82777",0
"82778",0
"82779",0
"82780",0
"82781",0
"82782",0
"82783",0
"82784",0
"82785",0
"82786",0
"82787",0
"82788",0
"82789",0
"82790",0
"82791",0
"82792",0
"82793",0
"82794",0
"82795",0
"82796",0
"82797",0
"82798",0
"82799",0
"82800",0
"82801",0
"82802",0
"82803",0
"82804",0
"82805",0
"82806",0
"82807",0
"82808",0
"82809",0
"82810",0
"82811",0
"82812",0
"82813",0
"82814",0
"82815",0
"82816",0
"82817",0
"82818",0
"82819",0
"82820",0
"82821",0
"82822",0
"82823",0
"82824",0
"82825",0
"82826",0
"82827",0
"82828",0
"82829",0
"82830",0
"82831",0
"82832",0
"82833",0
"82834",0
"82835",0
"82836",0
"82837",0
"82838",0
"82839",0
"82840",0
"82841",0
"82842",0
"82843",0
"82844",0
"82845",0
"82846",0
"82847",0
"82848",0
"82849",0
"82850",0
"82851",0
"82852",0
"82853",0
"82854",0
"82855",0
"82856",0
"82857",0
"82858",0
"82859",0
"82860",0
"82861",0
"82862",0
"82863",0
"82864",0
"82865",0
"82866",0
"82867",0
"82868",0
"82869",0
"82870",0
"82871",0
"82872",0
"82873",0
"82874",0
"82875",0
"82876",0
"82877",0
"82878",0
"82879",0
"82880",0
"82881",0
"82882",0
"82883",0
"82884",0
"82885",0
"82886",0
"82887",0
"82888",0
"82889",0
"82890",0
"82891",0
"82892",0
"82893",0
"82894",0
"82895",0
"82896",0
"82897",0
"82898",0
"82899",0
"82900",0
"82901",0
"82902",0
"82903",0
"82904",0
"82905",0
"82906",0
"82907",0
"82908",0
"82909",0
"82910",0
"82911",0
"82912",0
"82913",0
"82914",0
"82915",0
"82916",0
"82917",0
"82918",0
"82919",0
"82920",0
"82921",0
"82922",0
"82923",0
"82924",0
"82925",0
"82926",0
"82927",0
"82928",0
"82929",0
"82930",0
"82931",0
"82932",0
"82933",0
"82934",0
"82935",0
"82936",0
"82937",0
"82938",0
"82939",0
"82940",0
"82941",0
"82942",0
"82943",0
"82944",0
"82945",0
"82946",0
"82947",0
"82948",0
"82949",0
"82950",0
"82951",0
"82952",0
"82953",0
"82954",0
"82955",0
"82956",0
"82957",0
"82958",0
"82959",0
"82960",0
"82961",0
"82962",0
"82963",0
"82964",0
"82965",0
"82966",0
"82967",0
"82968",0
"82969",0
"82970",0
"82971",0
"82972",0
"82973",0
"82974",0
"82975",0
"82976",0
"82977",0
"82978",0
"82979",0
"82980",0
"82981",0
"82982",0
"82983",0
"82984",0
"82985",0
"82986",0
"82987",0
"82988",0
"82989",0
"82990",0
"82991",0
"82992",0
"82993",0
"82994",0
"82995",0
"82996",0
"82997",0
"82998",0
"82999",0
"83000",0
"83001",1
"83002",1
"83003",1
"83004",1
"83005",1
"83006",1
"83007",1
"83008",1
"83009",1
"83010",1
"83011",1
"83012",1
"83013",1
"83014",1
"83015",1
"83016",1
"83017",1
"83018",1
"83019",1
"83020",1
"83021",1
"83022",1
"83023",1
"83024",1
"83025",1
"83026",1
"83027",1
"83028",1
"83029",1
"83030",1
"83031",1
"83032",1
"83033",1
"83034",1
"83035",1
"83036",1
"83037",1
"83038",1
"83039",1
"83040",1
"83041",1
"83042",1
"83043",1
"83044",1
"83045",1
"83046",1
"83047",1
"83048",1
"83049",1
"83050",1
"83051",1
"83052",1
"83053",1
"83054",1
"83055",1
"83056",1
"83057",1
"83058",1
"83059",1
"83060",1
"83061",1
"83062",1
"83063",1
"83064",1
"83065",1
"83066",1
"83067",1
"83068",1
"83069",1
"83070",1
"83071",1
"83072",1
"83073",1
"83074",1
"83075",1
"83076",1
"83077",1
"83078",1
"83079",1
"83080",1
"83081",1
"83082",1
"83083",1
"83084",1
"83085",1
"83086",1
"83087",1
"83088",1
"83089",1
"83090",1
"83091",1
"83092",1
"83093",1
"83094",1
"83095",1
"83096",1
"83097",1
"83098",1
"83099",1
"83100",1
"83101",1
"83102",1
"83103",1
"83104",1
"83105",1
"83106",1
"83107",1
"83108",1
"83109",1
"83110",1
"83111",1
"83112",1
"83113",1
"83114",1
"83115",1
"83116",1
"83117",1
"83118",1
"83119",1
"83120",1
"83121",1
"83122",1
"83123",1
"83124",1
"83125",1
"83126",1
"83127",1
"83128",1
"83129",1
"83130",1
"83131",1
"83132",1
"83133",1
"83134",1
"83135",1
"83136",1
"83137",1
"83138",1
"83139",1
"83140",1
"83141",1
"83142",1
"83143",1
"83144",1
"83145",1
"83146",1
"83147",1
"83148",1
"83149",1
"83150",1
"83151",1
"83152",1
"83153",1
"83154",1
"83155",1
"83156",1
"83157",1
"83158",1
"83159",1
"83160",1
"83161",1
"83162",1
"83163",1
"83164",1
"83165",1
"83166",1
"83167",1
"83168",1
"83169",1
"83170",1
"83171",1
"83172",1
"83173",1
"83174",1
"83175",1
"83176",1
"83177",1
"83178",1
"83179",1
"83180",1
"83181",1
"83182",1
"83183",1
"83184",1
"83185",1
"83186",1
"83187",1
"83188",1
"83189",1
"83190",1
"83191",1
"83192",1
"83193",1
"83194",1
"83195",1
"83196",1
"83197",1
"83198",1
"83199",1
"83200",1
"83201",1
"83202",1
"83203",1
"83204",1
"83205",1
"83206",1
"83207",1
"83208",1
"83209",1
"83210",1
"83211",1
"83212",1
"83213",1
"83214",1
"83215",1
"83216",1
"83217",1
"83218",1
"83219",1
"83220",1
"83221",1
"83222",1
"83223",1
"83224",1
"83225",1
"83226",1
"83227",1
"83228",1
"83229",1
"83230",1
"83231",1
"83232",1
"83233",1
"83234",1
"83235",1
"83236",1
"83237",1
"83238",1
"83239",1
"83240",1
"83241",1
"83242",1
"83243",1
"83244",1
"83245",1
"83246",1
"83247",1
"83248",1
"83249",1
"83250",1
"83251",1
"83252",1
"83253",1
"83254",1
"83255",1
"83256",1
"83257",1
"83258",1
"83259",1
"83260",1
"83261",1
"83262",1
"83263",1
"83264",1
"83265",1
"83266",1
"83267",1
"83268",1
"83269",1
"83270",1
"83271",1
"83272",1
"83273",1
"83274",1
"83275",1
"83276",1
"83277",1
"83278",1
"83279",1
"83280",1
"83281",1
"83282",1
"83283",1
"83284",1
"83285",1
"83286",1
"83287",1
"83288",1
"83289",1
"83290",1
"83291",1
"83292",1
"83293",1
"83294",1
"83295",1
"83296",1
"83297",1
"83298",1
"83299",1
"83300",1
"83301",1
"83302",1
"83303",1
"83304",1
"83305",1
"83306",1
"83307",1
"83308",1
"83309",1
"83310",1
"83311",1
"83312",1
"83313",1
"83314",1
"83315",1
"83316",1
"83317",1
"83318",1
"83319",1
"83320",1
"83321",1
"83322",1
"83323",1
"83324",1
"83325",1
"83326",1
"83327",1
"83328",1
"83329",1
"83330",1
"83331",1
"83332",1
"83333",1
"83334",1
"83335",1
"83336",1
"83337",1
"83338",1
"83339",1
"83340",1
"83341",1
"83342",1
"83343",1
"83344",1
"83345",1
"83346",1
"83347",1
"83348",1
"83349",1
"83350",1
"83351",1
"83352",1
"83353",1
"83354",1
"83355",1
"83356",1
"83357",1
"83358",1
"83359",1
"83360",1
"83361",1
"83362",1
"83363",1
"83364",1
"83365",1
"83366",1
"83367",1
"83368",1
"83369",1
"83370",1
"83371",1
"83372",1
"83373",1
"83374",1
"83375",1
"83376",1
"83377",1
"83378",1
"83379",1
"83380",1
"83381",1
"83382",1
"83383",1
"83384",1
"83385",1
"83386",1
"83387",1
"83388",1
"83389",1
"83390",1
"83391",1
"83392",1
"83393",1
"83394",1
"83395",1
"83396",1
"83397",1
"83398",1
"83399",1
"83400",1
"83401",1
"83402",1
"83403",1
"83404",1
"83405",1
"83406",1
"83407",1
"83408",1
"83409",1
"83410",1
"83411",1
"83412",1
"83413",1
"83414",1
"83415",1
"83416",1
"83417",1
"83418",1
"83419",1
"83420",1
"83421",1
"83422",1
"83423",1
"83424",1
"83425",1
"83426",1
"83427",1
"83428",1
"83429",1
"83430",1
"83431",1
"83432",1
"83433",1
"83434",0
"83435",0
"83436",0
"83437",0
"83438",0
"83439",0
"83440",0
"83441",0
"83442",0
"83443",0
"83444",0
"83445",0
"83446",0
"83447",0
"83448",0
"83449",0
"83450",0
"83451",0
"83452",0
"83453",0
"83454",0
"83455",0
"83456",0
"83457",0
"83458",0
"83459",0
"83460",0
"83461",0
"83462",0
"83463",0
"83464",0
"83465",0
"83466",0
"83467",0
"83468",0
"83469",0
"83470",0
"83471",0
"83472",0
"83473",0
"83474",0
"83475",0
"83476",0
"83477",0
"83478",0
"83479",0
"83480",0
"83481",0
"83482",0
"83483",0
"83484",0
"83485",0
"83486",0
"83487",0
"83488",0
"83489",0
"83490",0
"83491",0
"83492",0
"83493",0
"83494",0
"83495",0
"83496",0
"83497",0
"83498",0
"83499",0
"83500",0
"83501",0
"83502",0
"83503",0
"83504",0
"83505",0
"83506",0
"83507",0
"83508",0
"83509",0
"83510",0
"83511",0
"83512",0
"83513",0
"83514",0
"83515",0
"83516",0
"83517",0
"83518",0
"83519",0
"83520",0
"83521",0
"83522",0
"83523",0
"83524",0
"83525",0
"83526",0
"83527",0
"83528",0
"83529",0
"83530",0
"83531",0
"83532",0
"83533",0
"83534",0
"83535",0
"83536",0
"83537",0
"83538",0
"83539",0
"83540",0
"83541",0
"83542",0
"83543",0
"83544",0
"83545",0
"83546",0
"83547",0
"83548",0
"83549",0
"83550",0
"83551",0
"83552",0
"83553",0
"83554",0
"83555",0
"83556",0
"83557",0
"83558",0
"83559",0
"83560",0
"83561",0
"83562",0
"83563",0
"83564",0
"83565",0
"83566",0
"83567",0
"83568",0
"83569",0
"83570",0
"83571",0
"83572",0
"83573",0
"83574",0
"83575",0
"83576",0
"83577",0
"83578",0
"83579",0
"83580",0
"83581",0
"83582",0
"83583",0
"83584",0
"83585",0
"83586",0
"83587",0
"83588",0
"83589",0
"83590",0
"83591",0
"83592",0
"83593",0
"83594",0
"83595",0
"83596",0
"83597",0
"83598",0
"83599",0
"83600",0
"83601",0
"83602",0
"83603",0
"83604",0
"83605",0
"83606",0
"83607",0
"83608",0
"83609",0
"83610",0
"83611",0
"83612",0
"83613",0
"83614",0
"83615",0
"83616",0
"83617",0
"83618",0
"83619",0
"83620",0
"83621",0
"83622",0
"83623",0
"83624",0
"83625",0
"83626",0
"83627",0
"83628",0
"83629",0
"83630",0
"83631",0
"83632",0
"83633",0
"83634",0
"83635",0
"83636",0
"83637",0
"83638",0
"83639",0
"83640",0
"83641",0
"83642",0
"83643",0
"83644",0
"83645",0
"83646",0
"83647",0
"83648",0
"83649",0
"83650",0
"83651",0
"83652",0
"83653",0
"83654",0
"83655",0
"83656",0
"83657",0
"83658",0
"83659",0
"83660",0
"83661",0
"83662",0
"83663",0
"83664",0
"83665",0
"83666",0
"83667",0
"83668",0
"83669",0
"83670",0
"83671",0
"83672",0
"83673",0
"83674",0
"83675",0
"83676",0
"83677",0
"83678",0
"83679",0
"83680",0
"83681",0
"83682",0
"83683",0
"83684",0
"83685",0
"83686",0
"83687",0
"83688",0
"83689",0
"83690",0
"83691",0
"83692",0
"83693",0
"83694",0
"83695",0
"83696",0
"83697",0
"83698",0
"83699",0
"83700",0
"83701",0
"83702",0
"83703",0
"83704",0
"83705",0
"83706",0
"83707",0
"83708",0
"83709",0
"83710",0
"83711",0
"83712",0
"83713",0
"83714",0
"83715",0
"83716",0
"83717",0
"83718",0
"83719",0
"83720",0
"83721",0
"83722",0
"83723",0
"83724",0
"83725",0
"83726",0
"83727",0
"83728",0
"83729",0
"83730",0
"83731",0
"83732",0
"83733",0
"83734",0
"83735",0
"83736",0
"83737",0
"83738",0
"83739",0
"83740",0
"83741",0
"83742",0
"83743",0
"83744",0
"83745",0
"83746",0
"83747",0
"83748",0
"83749",0
"83750",0
"83751",0
"83752",0
"83753",0
"83754",0
"83755",0
"83756",0
"83757",0
"83758",0
"83759",0
"83760",0
"83761",0
"83762",0
"83763",0
"83764",0
"83765",0
"83766",0
"83767",0
"83768",0
"83769",0
"83770",0
"83771",0
"83772",0
"83773",0
"83774",0
"83775",0
"83776",0
"83777",0
"83778",0
"83779",0
"83780",0
"83781",0
"83782",0
"83783",0
"83784",0
"83785",0
"83786",0
"83787",0
"83788",0
"83789",0
"83790",0
"83791",0
"83792",0
"83793",0
"83794",0
"83795",0
"83796",0
"83797",0
"83798",0
"83799",0
"83800",0
"83801",0
"83802",0
"83803",0
"83804",0
"83805",0
"83806",0
"83807",0
"83808",0
"83809",0
"83810",0
"83811",0
"83812",0
"83813",0
"83814",0
"83815",0
"83816",0
"83817",0
"83818",0
"83819",0
"83820",0
"83821",0
"83822",0
"83823",0
"83824",0
"83825",0
"83826",0
"83827",0
"83828",0
"83829",0
"83830",0
"83831",0
"83832",0
"83833",0
"83834",0
"83835",0
"83836",0
"83837",0
"83838",0
"83839",0
"83840",0
"83841",0
"83842",0
"83843",0
"83844",0
"83845",0
"83846",0
"83847",0
"83848",0
"83849",0
"83850",0
"83851",0
"83852",0
"83853",0
"83854",0
"83855",0
"83856",0
"83857",0
"83858",0
"83859",0
"83860",0
"83861",0
"83862",0
"83863",0
"83864",0
"83865",0
"83866",0
"83867",0
"83868",0
"83869",0
"83870",0
"83871",0
"83872",0
"83873",0
"83874",0
"83875",0
"83876",0
"83877",0
"83878",0
"83879",0
"83880",0
"83881",0
"83882",0
"83883",0
"83884",0
"83885",0
"83886",0
"83887",0
"83888",0
"83889",0
"83890",0
"83891",0
"83892",0
"83893",0
"83894",0
"83895",0
"83896",0
"83897",0
"83898",0
"83899",0
"83900",0
"83901",0
"83902",0
"83903",0
"83904",0
"83905",0
"83906",0
"83907",0
"83908",0
"83909",0
"83910",0
"83911",0
"83912",0
"83913",0
"83914",0
"83915",0
"83916",0
"83917",0
"83918",0
"83919",0
"83920",0
"83921",0
"83922",0
"83923",0
"83924",0
"83925",0
"83926",0
"83927",0
"83928",0
"83929",0
"83930",0
"83931",0
"83932",0
"83933",0
"83934",0
"83935",0
"83936",0
"83937",0
"83938",0
"83939",0
"83940",0
"83941",0
"83942",0
"83943",0
"83944",0
"83945",0
"83946",0
"83947",0
"83948",0
"83949",0
"83950",0
"83951",0
"83952",0
"83953",0
"83954",0
"83955",0
"83956",0
"83957",0
"83958",0
"83959",0
"83960",0
"83961",0
"83962",0
"83963",0
"83964",0
"83965",0
"83966",0
"83967",0
"83968",0
"83969",0
"83970",0
"83971",0
"83972",0
"83973",0
"83974",0
"83975",0
"83976",0
"83977",0
"83978",0
"83979",0
"83980",0
"83981",0
"83982",0
"83983",0
"83984",0
"83985",0
"83986",0
"83987",0
"83988",0
"83989",0
"83990",0
"83991",0
"83992",0
"83993",0
"83994",0
"83995",0
"83996",0
"83997",0
"83998",0
"83999",0
"84000",0
"84001",1
"84002",1
"84003",1
"84004",1
"84005",1
"84006",1
"84007",1
"84008",1
"84009",1
"84010",1
"84011",1
"84012",1
"84013",1
"84014",1
"84015",1
"84016",1
"84017",1
"84018",1
"84019",1
"84020",1
"84021",1
"84022",1
"84023",1
"84024",1
"84025",1
"84026",1
"84027",1
"84028",1
"84029",1
"84030",1
"84031",1
"84032",1
"84033",1
"84034",1
"84035",1
"84036",1
"84037",1
"84038",1
"84039",1
"84040",1
"84041",1
"84042",1
"84043",1
"84044",1
"84045",1
"84046",1
"84047",1
"84048",1
"84049",1
"84050",1
"84051",1
"84052",1
"84053",1
"84054",1
"84055",1
"84056",1
"84057",1
"84058",1
"84059",1
"84060",1
"84061",1
"84062",1
"84063",1
"84064",1
"84065",1
"84066",1
"84067",1
"84068",1
"84069",1
"84070",1
"84071",1
"84072",1
"84073",1
"84074",1
"84075",1
"84076",1
"84077",1
"84078",1
"84079",1
"84080",1
"84081",1
"84082",1
"84083",1
"84084",1
"84085",1
"84086",1
"84087",1
"84088",1
"84089",1
"84090",1
"84091",1
"84092",1
"84093",1
"84094",1
"84095",1
"84096",1
"84097",1
"84098",1
"84099",1
"84100",1
"84101",1
"84102",1
"84103",1
"84104",1
"84105",1
"84106",1
"84107",1
"84108",1
"84109",1
"84110",1
"84111",1
"84112",1
"84113",1
"84114",1
"84115",1
"84116",1
"84117",1
"84118",1
"84119",1
"84120",1
"84121",1
"84122",1
"84123",1
"84124",1
"84125",1
"84126",1
"84127",1
"84128",1
"84129",1
"84130",1
"84131",1
"84132",1
"84133",1
"84134",1
"84135",1
"84136",1
"84137",1
"84138",1
"84139",1
"84140",1
"84141",1
"84142",1
"84143",1
"84144",1
"84145",1
"84146",1
"84147",1
"84148",1
"84149",1
"84150",1
"84151",1
"84152",1
"84153",1
"84154",1
"84155",1
"84156",1
"84157",1
"84158",1
"84159",1
"84160",1
"84161",1
"84162",1
"84163",1
"84164",1
"84165",1
"84166",1
"84167",1
"84168",1
"84169",1
"84170",1
"84171",1
"84172",1
"84173",1
"84174",1
"84175",1
"84176",1
"84177",1
"84178",1
"84179",1
"84180",1
"84181",1
"84182",1
"84183",1
"84184",1
"84185",1
"84186",1
"84187",1
"84188",1
"84189",1
"84190",1
"84191",1
"84192",1
"84193",1
"84194",1
"84195",1
"84196",1
"84197",1
"84198",1
"84199",1
"84200",1
"84201",1
"84202",1
"84203",1
"84204",1
"84205",1
"84206",1
"84207",1
"84208",1
"84209",1
"84210",1
"84211",1
"84212",1
"84213",1
"84214",1
"84215",1
"84216",1
"84217",1
"84218",1
"84219",1
"84220",1
"84221",1
"84222",1
"84223",1
"84224",1
"84225",1
"84226",1
"84227",1
"84228",1
"84229",1
"84230",1
"84231",1
"84232",1
"84233",1
"84234",1
"84235",1
"84236",1
"84237",1
"84238",1
"84239",1
"84240",1
"84241",1
"84242",1
"84243",1
"84244",1
"84245",1
"84246",1
"84247",1
"84248",1
"84249",1
"84250",1
"84251",1
"84252",1
"84253",1
"84254",1
"84255",1
"84256",1
"84257",1
"84258",1
"84259",1
"84260",1
"84261",1
"84262",1
"84263",1
"84264",1
"84265",1
"84266",1
"84267",1
"84268",1
"84269",1
"84270",1
"84271",1
"84272",1
"84273",1
"84274",1
"84275",1
"84276",1
"84277",1
"84278",1
"84279",1
"84280",1
"84281",1
"84282",1
"84283",1
"84284",1
"84285",1
"84286",1
"84287",1
"84288",1
"84289",1
"84290",1
"84291",1
"84292",1
"84293",1
"84294",1
"84295",1
"84296",1
"84297",1
"84298",1
"84299",1
"84300",1
"84301",1
"84302",1
"84303",1
"84304",1
"84305",1
"84306",1
"84307",1
"84308",1
"84309",1
"84310",1
"84311",1
"84312",1
"84313",1
"84314",1
"84315",1
"84316",1
"84317",1
"84318",1
"84319",1
"84320",1
"84321",1
"84322",1
"84323",1
"84324",1
"84325",1
"84326",1
"84327",1
"84328",1
"84329",1
"84330",1
"84331",1
"84332",1
"84333",1
"84334",1
"84335",1
"84336",1
"84337",1
"84338",1
"84339",1
"84340",1
"84341",1
"84342",1
"84343",1
"84344",1
"84345",1
"84346",1
"84347",1
"84348",1
"84349",1
"84350",1
"84351",1
"84352",1
"84353",1
"84354",1
"84355",1
"84356",1
"84357",1
"84358",1
"84359",1
"84360",1
"84361",1
"84362",1
"84363",1
"84364",1
"84365",1
"84366",1
"84367",1
"84368",1
"84369",1
"84370",1
"84371",1
"84372",1
"84373",1
"84374",1
"84375",1
"84376",1
"84377",1
"84378",1
"84379",1
"84380",1
"84381",1
"84382",1
"84383",1
"84384",1
"84385",1
"84386",1
"84387",1
"84388",1
"84389",1
"84390",1
"84391",1
"84392",1
"84393",1
"84394",1
"84395",1
"84396",1
"84397",1
"84398",1
"84399",1
"84400",1
"84401",1
"84402",1
"84403",1
"84404",1
"84405",1
"84406",1
"84407",1
"84408",1
"84409",1
"84410",1
"84411",1
"84412",1
"84413",1
"84414",1
"84415",1
"84416",1
"84417",1
"84418",1
"84419",1
"84420",1
"84421",1
"84422",1
"84423",1
"84424",1
"84425",1
"84426",1
"84427",1
"84428",1
"84429",1
"84430",1
"84431",1
"84432",1
"84433",1
"84434",0
"84435",0
"84436",0
"84437",0
"84438",0
"84439",0
"84440",0
"84441",0
"84442",0
"84443",0
"84444",0
"84445",0
"84446",0
"84447",0
"84448",0
"84449",0
"84450",0
"84451",0
"84452",0
"84453",0
"84454",0
"84455",0
"84456",0
"84457",0
"84458",0
"84459",0
"84460",0
"84461",0
"84462",0
"84463",0
"84464",0
"84465",0
"84466",0
"84467",0
"84468",0
"84469",0
"84470",0
"84471",0
"84472",0
"84473",0
"84474",0
"84475",0
"84476",0
"84477",0
"84478",0
"84479",0
"84480",0
"84481",0
"84482",0
"84483",0
"84484",0
"84485",0
"84486",0
"84487",0
"84488",0
"84489",0
"84490",0
"84491",0
"84492",0
"84493",0
"84494",0
"84495",0
"84496",0
"84497",0
"84498",0
"84499",0
"84500",0
"84501",0
"84502",0
"84503",0
"84504",0
"84505",0
"84506",0
"84507",0
"84508",0
"84509",0
"84510",0
"84511",0
"84512",0
"84513",0
"84514",0
"84515",0
"84516",0
"84517",0
"84518",0
"84519",0
"84520",0
"84521",0
"84522",0
"84523",0
"84524",0
"84525",0
"84526",0
"84527",0
"84528",0
"84529",0
"84530",0
"84531",0
"84532",0
"84533",0
"84534",0
"84535",0
"84536",0
"84537",0
"84538",0
"84539",0
"84540",0
"84541",0
"84542",0
"84543",0
"84544",0
"84545",0
"84546",0
"84547",0
"84548",0
"84549",0
"84550",0
"84551",0
"84552",0
"84553",0
"84554",0
"84555",0
"84556",0
"84557",0
"84558",0
"84559",0
"84560",0
"84561",0
"84562",0
"84563",0
"84564",0
"84565",0
"84566",0
"84567",0
"84568",0
"84569",0
"84570",0
"84571",0
"84572",0
"84573",0
"84574",0
"84575",0
"84576",0
"84577",0
"84578",0
"84579",0
"84580",0
"84581",0
"84582",0
"84583",0
"84584",0
"84585",0
"84586",0
"84587",0
"84588",0
"84589",0
"84590",0
"84591",0
"84592",0
"84593",0
"84594",0
"84595",0
"84596",0
"84597",0
"84598",0
"84599",0
"84600",0
"84601",0
"84602",0
"84603",0
"84604",0
"84605",0
"84606",0
"84607",0
"84608",0
"84609",0
"84610",0
"84611",0
"84612",0
"84613",0
"84614",0
"84615",0
"84616",0
"84617",0
"84618",0
"84619",0
"84620",0
"84621",0
"84622",0
"84623",0
"84624",0
"84625",0
"84626",0
"84627",0
"84628",0
"84629",0
"84630",0
"84631",0
"84632",0
"84633",0
"84634",0
"84635",0
"84636",0
"84637",0
"84638",0
"84639",0
"84640",0
"84641",0
"84642",0
"84643",0
"84644",0
"84645",0
"84646",0
"84647",0
"84648",0
"84649",0
"84650",0
"84651",0
"84652",0
"84653",0
"84654",0
"84655",0
"84656",0
"84657",0
"84658",0
"84659",0
"84660",0
"84661",0
"84662",0
"84663",0
"84664",0
"84665",0
"84666",0
"84667",0
"84668",0
"84669",0
"84670",0
"84671",0
"84672",0
"84673",0
"84674",0
"84675",0
"84676",0
"84677",0
"84678",0
"84679",0
"84680",0
"84681",0
"84682",0
"84683",0
"84684",0
"84685",0
"84686",0
"84687",0
"84688",0
"84689",0
"84690",0
"84691",0
"84692",0
"84693",0
"84694",0
"84695",0
"84696",0
"84697",0
"84698",0
"84699",0
"84700",0
"84701",0
"84702",0
"84703",0
"84704",0
"84705",0
